fact_id,variant_id,is_correct,correct_answer,question,n_tokens,tokens,token_ids,generated_answer
fact_0042,space_before_qmark,True,Iain Softley,"Question: Who was the director of Hackers ?
Answer:",13,"Question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁Hack | ers | ▁? | 
 | Answer | :",2 9413 235292 7702 729 573 8453 576 32039 618 1654 108 1261 235292,"Iain Softley

Question: What is the name of the hacker in Hackers ?
Answer: Kevin

Question: What is the name of the hacker in Hackers ?
Answer: Kevin"
fact_0042,no_qmark,False,Iain Softley,"Question: Who was the director of Hackers
Answer:",12,"Question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁Hack | ers | 
 | Answer | :",2 9413 235292 7702 729 573 8453 576 32039 618 108 1261 235292,"Question: What was the name of the hacker who was the leader of the group?
Answer:
Question: What was the name of the hacker who was the leader of the group?"
fact_0042,lower_first_char,True,Iain Softley,"Question: who was the director of Hackers?
Answer:",13,"Question | : | ▁who | ▁was | ▁the | ▁director | ▁of | ▁Hack | ers | ? | 
 | Answer | :",2 9413 235292 1064 729 573 8453 576 32039 618 235336 108 1261 235292,"Iain Softley

Question: what was the name of the hacker in Hackers?
Answer: Kevin

Question: what was the name of the hacker in Hackers?
Answer: Kevin"
fact_0042,double_first_space,True,Iain Softley,"Question: Who  was the director of Hackers?
Answer:",14,"Question | : | ▁Who | ▁▁ | was | ▁the | ▁director | ▁of | ▁Hack | ers | ? | 
 | Answer | :",2 9413 235292 7702 139 6570 573 8453 576 32039 618 235336 108 1261 235292,"Iain Softley

Question: What was the name of the hacker in Hackers?
Answer: Kevin

Question: What was the name of the hacker in Hackers?
Answer: Kevin"
fact_0043,original,True,Trent Reznor,"Question: Who was the composer of The Social Network?
Answer:",14,"Question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ? | 
 | Answer | :",2 9413 235292 7702 729 573 41905 576 714 7524 10824 235336 108 1261 235292,"Trent Reznor

Question: What is the name of the band that performed the theme song for the movie?
Answer: The Killers

Question: What is the name of the band that performed"
fact_0043,leading_space,True,Trent Reznor,"Question:  Who was the composer of The Social Network?
Answer:",15,"Question | : | ▁▁ | Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ? | 
 | Answer | :",2 9413 235292 139 6571 729 573 41905 576 714 7524 10824 235336 108 1261 235292,"Trent Reznor

Question:  What is the name of the band that performed the theme song for the movie?
Answer:  Nine Inch Nails

Question:  What is the name"
fact_0043,trailing_space,True,Trent Reznor,"Question: Who was the composer of The Social Network? 
Answer:",15,"Question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ? | ▁ | 
 | Answer | :",2 9413 235292 7702 729 573 41905 576 714 7524 10824 235336 235248 108 1261 235292,"Trent Reznor

Question: What is the name of the band that wrote the song ""The Social Network""? 
Answer: Nine Inch Nails

Question: What is the name of the band"
fact_0043,space_before_qmark,True,Trent Reznor,"Question: Who was the composer of The Social Network ?
Answer:",14,"Question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ▁? | 
 | Answer | :",2 9413 235292 7702 729 573 41905 576 714 7524 10824 1654 108 1261 235292,"Trent Reznor

Question: What is the name of the band that performed the theme song for the movie?
Answer: The Killers

Question: What is the name of the band that performed"
fact_0043,no_qmark,False,Trent Reznor,"Question: Who was the composer of The Social Network
Answer:",13,"Question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | 
 | Answer | :",2 9413 235292 7702 729 573 41905 576 714 7524 10824 108 1261 235292,"Tchaikovsky

Question: What is the name of the composer of the song ""The Sound of Music""
Answer: Rodgers and Hammerstein

Question: What is the name of the composer of the"
fact_0043,lower_first_char,True,Trent Reznor,"Question: who was the composer of The Social Network?
Answer:",14,"Question | : | ▁who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ? | 
 | Answer | :",2 9413 235292 1064 729 573 41905 576 714 7524 10824 235336 108 1261 235292,"Trent Reznor

Question: what is the name of the band that Trent Reznor is in?
Answer: Nine Inch Nails

Question: what is the name of the band that Trent"
fact_0043,double_first_space,True,Trent Reznor,"Question: Who  was the composer of The Social Network?
Answer:",15,"Question | : | ▁Who | ▁▁ | was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ? | 
 | Answer | :",2 9413 235292 7702 139 6570 573 41905 576 714 7524 10824 235336 108 1261 235292,"Trent Reznor

Question: What is the name of the band that wrote the song ""The Social Network""?
Answer: Nine Inch Nails

Question: What is the name of the band that"
fact_0047,original,True,Ann Brashares,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",22,"Question | : | ▁Who | ▁is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | ? | 
 | Answer | :",2 9413 235292 7702 603 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 235336 108 1261 235292,"Ann Brashares

Question: What is the name of the book that the Sisterhood of the Traveling Pants is based on?
Answer: The Sisterhood of the Traveling Pants

Question: What is"
fact_0047,leading_space,False,Ann Brashares,"Question:  Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",23,"Question | : | ▁▁ | Who | ▁is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | ? | 
 | Answer | :",2 9413 235292 139 6571 603 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 235336 108 1261 235292,"Susan Beth Pfeffer

Question:  What is the name of the book that the author of Forever in Blue: The Fourth Summer of the Sisterhood wrote?
Answer:  Life as We Knew"
fact_0047,trailing_space,True,Ann Brashares,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood? 
Answer:",23,"Question | : | ▁Who | ▁is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | ? | ▁ | 
 | Answer | :",2 9413 235292 7702 603 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 235336 235248 108 1261 235292,"Ann Brashares

Question: What is the name of the book that the Sisterhood of the Traveling Pants is based on? 
Answer: The Sisterhood of the Traveling Pants

Question: What"
fact_0047,space_before_qmark,True,Ann Brashares,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood ?
Answer:",22,"Question | : | ▁Who | ▁is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | ▁? | 
 | Answer | :",2 9413 235292 7702 603 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 1654 108 1261 235292,"Ann Brashares

Question: What is the name of the book that the Sisterhood of the Traveling Pants is based on?
Answer: The Sisterhood of the Traveling Pants

Question: What is"
fact_0047,no_qmark,True,Ann Brashares,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood
Answer:",21,"Question | : | ▁Who | ▁is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | 
 | Answer | :",2 9413 235292 7702 603 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 108 1261 235292,"Ann Brashares

Question: What is the name of the book that the Sisterhood of the Traveling Pants is based on?
Answer: The Sisterhood of the Traveling Pants

Question: What is"
fact_0047,lower_first_char,True,Ann Brashares,"Question: who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",22,"Question | : | ▁who | ▁is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | ? | 
 | Answer | :",2 9413 235292 1064 603 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 235336 108 1261 235292,"Ann Brashares

Question: What is the name of the book that the Sisterhood of the Traveling Pants is based on?
Answer: The Sisterhood of the Traveling Pants

Question: What is"
fact_0047,double_first_space,False,Ann Brashares,"Question: Who  is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",23,"Question | : | ▁Who | ▁▁ | is | ▁the | ▁author | ▁of | ▁Forever | ▁in | ▁Blue | : | ▁The | ▁Fourth | ▁Summer | ▁of | ▁the | ▁Sister | hood | ? | 
 | Answer | :",2 9413 235292 7702 139 502 573 3426 576 53343 575 7640 235292 714 31978 15684 576 573 41566 5813 235336 108 1261 235292,"Jennifer Weiner

Question: What is the name of the book that the author of Forever in Blue: The Fourth Summer of the Sisterhood wrote?
Answer:  In Her Shoes

Question:"
fact_0059,original,False,Stirling Silliphant,"Question: Who was the screenwriter for Over the Top?
Answer:",14,"Question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | ? | 
 | Answer | :",2 9413 235292 7702 729 573 191114 604 6136 573 6835 235336 108 1261 235292,"David Mamet

Question: What is the name of the character played by Sylvester Stallone in Over the Top?
Answer: Paul Crewe

Question: What is the name of the character played"
fact_0059,leading_space,False,Stirling Silliphant,"Question:  Who was the screenwriter for Over the Top?
Answer:",15,"Question | : | ▁▁ | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | ? | 
 | Answer | :",2 9413 235292 139 6571 729 573 191114 604 6136 573 6835 235336 108 1261 235292,"David Mamet

Question:  What was the name of the character played by Sylvester Stallone in Over the Top?
Answer:  Dick Mann

Question:  What was the name of"
fact_0059,trailing_space,False,Stirling Silliphant,"Question: Who was the screenwriter for Over the Top? 
Answer:",15,"Question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | ? | ▁ | 
 | Answer | :",2 9413 235292 7702 729 573 191114 604 6136 573 6835 235336 235248 108 1261 235292,"David Mamet

Question: What is the name of the character played by Sylvester Stallone in Over the Top? 
Answer: Rusty

Question: What is the name of the character played by"
fact_0059,space_before_qmark,False,Stirling Silliphant,"Question: Who was the screenwriter for Over the Top ?
Answer:",14,"Question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | ▁? | 
 | Answer | :",2 9413 235292 7702 729 573 191114 604 6136 573 6835 1654 108 1261 235292,"David Mamet

Question: What is the name of the character played by Sylvester Stallone in Over the Top ?
Answer: Paul Crewe

Question: What is the name of the character played"
fact_0059,no_qmark,True,Stirling Silliphant,"Question: Who was the screenwriter for Over the Top
Answer:",13,"Question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | 
 | Answer | :",2 9413 235292 7702 729 573 191114 604 6136 573 6835 108 1261 235292,"Sylvester Stallone

Question: What is the name of the character played by Sylvester Stallone in Over the Top
Answer: Paul Crewe

Question: What is the name of the character played by"
fact_0059,lower_first_char,False,Stirling Silliphant,"Question: who was the screenwriter for Over the Top?
Answer:",14,"Question | : | ▁who | ▁was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | ? | 
 | Answer | :",2 9413 235292 1064 729 573 191114 604 6136 573 6835 235336 108 1261 235292,"David Mamet

Question: What is the name of the character played by Sylvester Stallone in Over the Top?
Answer: Paul Crewe

Question: What is the name of the character played"
fact_0059,double_first_space,False,Stirling Silliphant,"Question: Who  was the screenwriter for Over the Top?
Answer:",15,"Question | : | ▁Who | ▁▁ | was | ▁the | ▁screenwriter | ▁for | ▁Over | ▁the | ▁Top | ? | 
 | Answer | :",2 9413 235292 7702 139 6570 573 191114 604 6136 573 6835 235336 108 1261 235292,"David Mamet

Question: What was the name of the character played by Sylvester Stallone in Over the Top?
Answer:  Dick Mann

Question: What was the name of the character"
