fact_id,variant_id,question,original_question,correct_answer,possible_answers,type,generated_answer,full_output,is_correct,old_is_correct,strict_matched_answer,strict_answer_segment
fact_0012,lower_first_char,"Question: who was the director of Nightmare?
Answer:",Who was the director of Nightmare?,Freddie Francis,"[""Freddie Francis"", ""Frederick William Francis""]",director,"Wes Craven

Question: what was the name of the first film in the Nightmare on Elm Street series?
Answer: Nightmare on Elm Street

Question: what was the name of the first film in","Question: who was the director of Nightmare?
Answer: Wes Craven

Question: what was the name of the first film in the Nightmare on Elm Street series?
Answer: Nightmare on Elm Street

Question: what was the name of the first film in",False,False,,Wes Craven
fact_0012,double_first_space,"Question: Who  was the director of Nightmare?
Answer:",Who was the director of Nightmare?,Freddie Francis,"[""Freddie Francis"", ""Frederick William Francis""]",director,"Wes Craven

Question: What was the name of the first film in the Nightmare on Elm Street series?
Answer: Nightmare on Elm Street

Question: What was the name of the first film in","Question: Who  was the director of Nightmare?
Answer: Wes Craven

Question: What was the name of the first film in the Nightmare on Elm Street series?
Answer: Nightmare on Elm Street

Question: What was the name of the first film in",False,False,,Wes Craven
fact_0013,original,"Question: Who was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie","Question: Who was the director of The Doors?
Answer: Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,leading_space,"Question:  Who was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Jim Morrison

Question:  What was the name of the band that Jim Morrison was in before The Doors?
Answer:  The Rattlesnakes

Question:  What was the name","Question:  Who was the director of The Doors?
Answer:  Jim Morrison

Question:  What was the name of the band that Jim Morrison was in before The Doors?
Answer:  The Rattlesnakes

Question:  What was the name",False,False,,Jim Morrison
fact_0013,trailing_space,"Question: Who was the director of The Doors? 
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What was the name of the band that was featured in the movie? 
Answer: The Doors

Question: What was the name of the band that was featured in the","Question: Who was the director of The Doors? 
Answer: Oliver Stone

Question: What was the name of the band that was featured in the movie? 
Answer: The Doors

Question: What was the name of the band that was featured in the",True,True,Oliver Stone,Oliver Stone
fact_0013,space_before_qmark,"Question: Who was the director of The Doors ?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie","Question: Who was the director of The Doors ?
Answer: Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,no_qmark,"Question: Who was the director of The Doors
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie","Question: Who was the director of The Doors
Answer: Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,lower_first_char,"Question: who was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: what is the name of the band that was featured in the movie?
Answer: The Doors

Question: what is the name of the band that was featured in the movie","Question: who was the director of The Doors?
Answer: Oliver Stone

Question: what is the name of the band that was featured in the movie?
Answer: The Doors

Question: what is the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,double_first_space,"Question: Who  was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie","Question: Who  was the director of The Doors?
Answer: Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0014,original,"Question: Who was the composer of The Mission?
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question: What is the name of the composer of the song “The Moon is a Harsh Mistress”?
Answer: Neil Young

Question: What is the name of the composer of","Question: Who was the composer of The Mission?
Answer: Gabriel Fauré

Question: What is the name of the composer of the song “The Moon is a Harsh Mistress”?
Answer: Neil Young

Question: What is the name of the composer of",False,False,,Gabriel Fauré
fact_0014,leading_space,"Question:  Who was the composer of The Mission?
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question:  What is the name of the composer of the song, “The Lord’s Prayer”?
Answer:  Franz Schubert

Question:  What is the name","Question:  Who was the composer of The Mission?
Answer:  Gabriel Fauré

Question:  What is the name of the composer of the song, “The Lord’s Prayer”?
Answer:  Franz Schubert

Question:  What is the name",False,False,,Gabriel Fauré
fact_0014,trailing_space,"Question: Who was the composer of The Mission? 
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question: What is the name of the composer of the song ""The Moon is a Harsh Mistress""? 
Answer: John Lennon

Question: What is the name of the composer","Question: Who was the composer of The Mission? 
Answer: Gabriel Fauré

Question: What is the name of the composer of the song ""The Moon is a Harsh Mistress""? 
Answer: John Lennon

Question: What is the name of the composer",False,False,,Gabriel Fauré
fact_0014,space_before_qmark,"Question: Who was the composer of The Mission ?
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question: What is the name of the composer of the song “The Moon is a Harsh Mistress”?
Answer: Neil Young

Question: What is the name of the composer of","Question: Who was the composer of The Mission ?
Answer: Gabriel Fauré

Question: What is the name of the composer of the song “The Moon is a Harsh Mistress”?
Answer: Neil Young

Question: What is the name of the composer of",False,False,,Gabriel Fauré
fact_0014,no_qmark,"Question: Who was the composer of The Mission
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question: Who was the composer of The Swan
Answer: Camille Saint-Saëns

Question: Who was the composer of The Nutcracker
Answer: Pyotr Ily","Question: Who was the composer of The Mission
Answer: Gabriel Fauré

Question: Who was the composer of The Swan
Answer: Camille Saint-Saëns

Question: Who was the composer of The Nutcracker
Answer: Pyotr Ily",False,False,,Gabriel Fauré
fact_0014,lower_first_char,"Question: who was the composer of The Mission?
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question: who was the composer of The Swan?
Answer: Camille Saint-Saëns

Question: who was the composer of The Carnival of the Animals?
Answer:","Question: who was the composer of The Mission?
Answer: Gabriel Fauré

Question: who was the composer of The Swan?
Answer: Camille Saint-Saëns

Question: who was the composer of The Carnival of the Animals?
Answer:",False,False,,Gabriel Fauré
fact_0014,double_first_space,"Question: Who  was the composer of The Mission?
Answer:",Who was the composer of The Mission?,Ennio Morricone,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",composer,"Gabriel Fauré

Question: What is the name of the composer of the song ""The Moon is a Harsh Mistress""?
Answer:  John Lennon

Question: What is the name of the","Question: Who  was the composer of The Mission?
Answer:  Gabriel Fauré

Question: What is the name of the composer of the song ""The Moon is a Harsh Mistress""?
Answer:  John Lennon

Question: What is the name of the",False,False,,Gabriel Fauré
fact_0015,original,"Question: Who was the director of Nashville?
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville?
Answer: Chet

Question: What was the name of the character played by Lily Tomlin in Nashville","Question: Who was the director of Nashville?
Answer: Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville?
Answer: Chet

Question: What was the name of the character played by Lily Tomlin in Nashville",True,True,Robert Altman,Robert Altman
fact_0015,leading_space,"Question:  Who was the director of Nashville?
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question:  What was the name of the character played by Robert Altman in Nashville?
Answer:  Robert Altman

Question:  What was the name of the character played by","Question:  Who was the director of Nashville?
Answer:  Robert Altman

Question:  What was the name of the character played by Robert Altman in Nashville?
Answer:  Robert Altman

Question:  What was the name of the character played by",True,True,Robert Altman,Robert Altman
fact_0015,trailing_space,"Question: Who was the director of Nashville? 
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville? 
Answer: Ray

Question: What was the name of the character played by Keith Carradine","Question: Who was the director of Nashville? 
Answer: Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville? 
Answer: Ray

Question: What was the name of the character played by Keith Carradine",True,True,Robert Altman,Robert Altman
fact_0015,space_before_qmark,"Question: Who was the director of Nashville ?
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville ?
Answer: Chet

Question: What was the name of the character played by Lily Tomlin in Nashville","Question: Who was the director of Nashville ?
Answer: Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville ?
Answer: Chet

Question: What was the name of the character played by Lily Tomlin in Nashville",True,True,Robert Altman,Robert Altman
fact_0015,no_qmark,"Question: Who was the director of Nashville
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question: What was the name of the movie that was filmed in Nashville?
Answer: Nashville

Question: What was the name of the movie that was filmed in Nashville?
Answer","Question: Who was the director of Nashville
Answer: Robert Altman

Question: What was the name of the movie that was filmed in Nashville?
Answer: Nashville

Question: What was the name of the movie that was filmed in Nashville?
Answer",True,True,Robert Altman,Robert Altman
fact_0015,lower_first_char,"Question: who was the director of Nashville?
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question: what was the name of the character played by Keith Carradine in Nashville?
Answer: Roy

Question: what was the name of the character played by Linda Ronstadt","Question: who was the director of Nashville?
Answer: Robert Altman

Question: what was the name of the character played by Keith Carradine in Nashville?
Answer: Roy

Question: what was the name of the character played by Linda Ronstadt",True,True,Robert Altman,Robert Altman
fact_0015,double_first_space,"Question: Who  was the director of Nashville?
Answer:",Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",director,"Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville?
Answer:  Robert Altman

Question: What was the name of the character played by Lily Tom","Question: Who  was the director of Nashville?
Answer:  Robert Altman

Question: What was the name of the character played by Robert Altman in Nashville?
Answer:  Robert Altman

Question: What was the name of the character played by Lily Tom",True,True,Robert Altman,Robert Altman
fact_0016,original,"Question: Who is the author of The Wild Duck?
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question: What is the name of the play that Ibsen wrote after The Wild Duck?
Answer: A Doll’s House

Question: What is the name of the play that Ibsen","Question: Who is the author of The Wild Duck?
Answer: Henrik Ibsen

Question: What is the name of the play that Ibsen wrote after The Wild Duck?
Answer: A Doll’s House

Question: What is the name of the play that Ibsen",True,True,Henrik Ibsen,Henrik Ibsen
fact_0016,leading_space,"Question:  Who is the author of The Wild Duck?
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question:  What is the name of the play that is being performed in the play?
Answer:  The Wild Duck

Question:  What is the name of the play","Question:  Who is the author of The Wild Duck?
Answer:  Henrik Ibsen

Question:  What is the name of the play that is being performed in the play?
Answer:  The Wild Duck

Question:  What is the name of the play",True,True,Henrik Ibsen,Henrik Ibsen
fact_0016,trailing_space,"Question: Who is the author of The Wild Duck? 
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question: What is the name of the play that is being performed in the play? 
Answer: The Wild Duck

Question: What is the name of the play that is being","Question: Who is the author of The Wild Duck? 
Answer: Henrik Ibsen

Question: What is the name of the play that is being performed in the play? 
Answer: The Wild Duck

Question: What is the name of the play that is being",True,True,Henrik Ibsen,Henrik Ibsen
fact_0016,space_before_qmark,"Question: Who is the author of The Wild Duck ?
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question: What is the name of the play that Ibsen wrote in 1884?
Answer: The Wild Duck

Question: What is the name of the play that Ibsen","Question: Who is the author of The Wild Duck ?
Answer: Henrik Ibsen

Question: What is the name of the play that Ibsen wrote in 1884?
Answer: The Wild Duck

Question: What is the name of the play that Ibsen",True,True,Henrik Ibsen,Henrik Ibsen
fact_0016,no_qmark,"Question: Who is the author of The Wild Duck
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question: What is the name of the play?
Answer: The Wild Duck

Question: What is the name of the play’s setting?
Answer: The setting is a","Question: Who is the author of The Wild Duck
Answer: Henrik Ibsen

Question: What is the name of the play?
Answer: The Wild Duck

Question: What is the name of the play’s setting?
Answer: The setting is a",True,True,Henrik Ibsen,Henrik Ibsen
fact_0016,lower_first_char,"Question: who is the author of The Wild Duck?
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question: What is the name of the play?
Answer: The Wild Duck

Question: What is the name of the play?
Answer: The Wild Duck

Question: What","Question: who is the author of The Wild Duck?
Answer: Henrik Ibsen

Question: What is the name of the play?
Answer: The Wild Duck

Question: What is the name of the play?
Answer: The Wild Duck

Question: What",True,True,Henrik Ibsen,Henrik Ibsen
fact_0016,double_first_space,"Question: Who  is the author of The Wild Duck?
Answer:",Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",author,"Henrik Ibsen

Question: What is the name of the play?
Answer: The Wild Duck

Question: What is the name of the play's main character?
Answer: Hedvig","Question: Who  is the author of The Wild Duck?
Answer: Henrik Ibsen

Question: What is the name of the play?
Answer: The Wild Duck

Question: What is the name of the play's main character?
Answer: Hedvig",True,True,Henrik Ibsen,Henrik Ibsen
fact_0017,original,"Question: In what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of","Question: In what city was Gintautas Umaras born?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0017,leading_space,"Question:  In what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Vilnius

Question:  What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer:  Petras Višinskis

Question:","Question:  In what city was Gintautas Umaras born?
Answer:  Vilnius

Question:  What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer:  Petras Višinskis

Question:",False,False,,Vilnius
fact_0017,trailing_space,"Question: In what city was Gintautas Umaras born? 
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""? 
Answer: Juozas Gruodis

Question: What is the name","Question: In what city was Gintautas Umaras born? 
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""? 
Answer: Juozas Gruodis

Question: What is the name",True,True,Kaunas,Kaunas
fact_0017,space_before_qmark,"Question: In what city was Gintautas Umaras born ?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea"" ?
Answer: Juozas Gruodis

Question: What is the name","Question: In what city was Gintautas Umaras born ?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea"" ?
Answer: Juozas Gruodis

Question: What is the name",True,True,Kaunas,Kaunas
fact_0017,no_qmark,"Question: In what city was Gintautas Umaras born
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of","Question: In what city was Gintautas Umaras born
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0017,lower_first_char,"Question: in what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of","Question: in what city was Gintautas Umaras born?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0017,double_first_space,"Question: In  what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of","Question: In  what city was Gintautas Umaras born?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0018,original,"Question: Who is the author of Detective?
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question: What is the name of the detective in the story?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer:","Question: Who is the author of Detective?
Answer: Agatha Christie

Question: What is the name of the detective in the story?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer:",False,False,,Agatha Christie
fact_0018,leading_space,"Question:  Who is the author of Detective?
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question:  What is the name of the detective?
Answer:  Hercule Poirot

Question:  What is the name of the detective's assistant?","Question:  Who is the author of Detective?
Answer:  Agatha Christie

Question:  What is the name of the detective?
Answer:  Hercule Poirot

Question:  What is the name of the detective's assistant?",False,False,,Agatha Christie
fact_0018,trailing_space,"Question: Who is the author of Detective? 
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question: What is the name of the detective in the story? 
Answer: Hercule Poirot

Question: What is the name of the detective's assistant?","Question: Who is the author of Detective? 
Answer: Agatha Christie

Question: What is the name of the detective in the story? 
Answer: Hercule Poirot

Question: What is the name of the detective's assistant?",False,False,,Agatha Christie
fact_0018,space_before_qmark,"Question: Who is the author of Detective ?
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question: What is the name of the detective in the story?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer:","Question: Who is the author of Detective ?
Answer: Agatha Christie

Question: What is the name of the detective in the story?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer:",False,False,,Agatha Christie
fact_0018,no_qmark,"Question: Who is the author of Detective
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question: What is the name of the detective in the story?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer:","Question: Who is the author of Detective
Answer: Agatha Christie

Question: What is the name of the detective in the story?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer:",False,False,,Agatha Christie
fact_0018,lower_first_char,"Question: who is the author of Detective?
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question: What is the name of the detective?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer: Japp","Question: who is the author of Detective?
Answer: Agatha Christie

Question: What is the name of the detective?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer: Japp",False,False,,Agatha Christie
fact_0018,double_first_space,"Question: Who  is the author of Detective?
Answer:",Who is the author of Detective?,Arthur Hailey,"[""Arthur Hailey"", ""Arthur Frederick Hailey""]",author,"Agatha Christie

Question: What is the name of the detective?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer: Japp","Question: Who  is the author of Detective?
Answer: Agatha Christie

Question: What is the name of the detective?
Answer: Hercule Poirot

Question: What is the name of the detective’s assistant?
Answer: Japp",False,False,,Agatha Christie
fact_0019,original,"Question: Who was the composer of Imagine?
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by","Question: Who was the composer of Imagine?
Answer: John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by",True,True,John Lennon,John Lennon
fact_0019,leading_space,"Question:  Who was the composer of Imagine?
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question:  What is the name of the song that was written by John Lennon and Paul McCartney?
Answer:  Yesterday

Question:  What is the name of the song","Question:  Who was the composer of Imagine?
Answer:  John Lennon

Question:  What is the name of the song that was written by John Lennon and Paul McCartney?
Answer:  Yesterday

Question:  What is the name of the song",True,True,John Lennon,John Lennon
fact_0019,trailing_space,"Question: Who was the composer of Imagine? 
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney? 
Answer: Yesterday

Question: What is the name of the song that was written","Question: Who was the composer of Imagine? 
Answer: John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney? 
Answer: Yesterday

Question: What is the name of the song that was written",True,True,John Lennon,John Lennon
fact_0019,space_before_qmark,"Question: Who was the composer of Imagine ?
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney ?
Answer: Yesterday

Question: What is the name of the song that was written by","Question: Who was the composer of Imagine ?
Answer: John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney ?
Answer: Yesterday

Question: What is the name of the song that was written by",True,True,John Lennon,John Lennon
fact_0019,no_qmark,"Question: Who was the composer of Imagine
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by","Question: Who was the composer of Imagine
Answer: John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by",True,True,John Lennon,John Lennon
fact_0019,lower_first_char,"Question: who was the composer of Imagine?
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by","Question: who was the composer of Imagine?
Answer: John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by",True,True,John Lennon,John Lennon
fact_0019,double_first_space,"Question: Who  was the composer of Imagine?
Answer:",Who was the composer of Imagine?,John Lennon,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",composer,"John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by","Question: Who  was the composer of Imagine?
Answer: John Lennon

Question: What is the name of the song that was written by John Lennon and Paul McCartney?
Answer: Yesterday

Question: What is the name of the song that was written by",True,True,John Lennon,John Lennon
fact_0020,original,"Question: In what city was Kalevi Kull born?
Answer:",In what city was Kalevi Kull born?,Tartu,"[""Tartu"", ""Dorpat"", ""Dörpt"", ""Derpt"", ""Tarbatu"", ""Jurjev"", ""Tartto"", ""Tartus""]",place of birth,"Helsinki

Question: What is the name of Kalevi Kull’s first opera?
Answer: The Magic Flute

Question: What is the name of Kalevi Kull’s second opera?","Question: In what city was Kalevi Kull born?
Answer: Helsinki

Question: What is the name of Kalevi Kull’s first opera?
Answer: The Magic Flute

Question: What is the name of Kalevi Kull’s second opera?",False,False,,Helsinki
fact_0020,leading_space,"Question:  In what city was Kalevi Kull born?
Answer:",In what city was Kalevi Kull born?,Tartu,"[""Tartu"", ""Dorpat"", ""Dörpt"", ""Derpt"", ""Tarbatu"", ""Jurjev"", ""Tartto"", ""Tartus""]",place of birth,"Helsinki, Finland

Question:  What is the name of Kalevi Kull’s wife?
Answer:  Marja

Question:  What is the name of Kalevi Kull’s","Question:  In what city was Kalevi Kull born?
Answer:  Helsinki, Finland

Question:  What is the name of Kalevi Kull’s wife?
Answer:  Marja

Question:  What is the name of Kalevi Kull’s",False,False,,"Helsinki, Finland"
